com_id,com_name,capital,emp_num,addr
72429197,瀚將文教企業股份有限公司_百瀚外語(百瀚外語),257,500,高雄市前金區中正四路235號8樓之4
68779888,吉的堡教育集團(台北/上海總公司)_吉的堡網路科技股份有限公司,43,198,新北市新店區民權路98號8樓
1340925,"研華股份有限公司Advantech Co.,Ltd. (研華)",16,8000,台北市內湖區瑞光路26巷20弄1號
10343143,鄉林建設事業股份有限公司,110,450,台中市西區忠明里13鄰臺灣大道二段408號1樓
70701358,臺灣金隆科技股份有限公司(im.B借貸媒合平台),48,50,桃園市桃園區中正路1082號16樓
50756536,50嵐中區總部(雅嵐股份有限公司)(50嵐),114,\N,台中市南屯區楓樹東街500巷18號
69143041,朝陽富元教育股份有限公司,48,\N,桃園市桃園區同德二街1號5樓
67037486,初丼 丼飯專門/食8番 拉麵日式定食專門(用心，造就動心),268,\N,高雄市大樹區學城路一段12號
33865173,家和公寓大廈管理維護有限公司,56,85,桃園市龜山區陸光路78號1樓
51680535,子龍建設有限公司,221,30,台南市永康區龍中街8號
71529291,華藝創意文化出版事業有限公司,9,\N,台北市中山區松江路139號6樓之1
69456451,伯克錸保全股份有限公司,8,\N,台北市大同區長安西路180號2樓
69190805,黑浮國際餐飲集團(黑浮國際餐飲集團),253,\N,高雄市左營區博愛二路236號2樓
34480847,歐森教育機構(高僑資優樹義分校),109,\N,台中市南區福田路88號
9721433,孔孟文化事業有限公司,9,170,台北市中山區民權西路48號5樓
71702221,彩琿實業有限公司(久大文具連鎖),10,26,台北市松山區復興南路一段1號12樓之1(之1、之2)
2000688,台灣卜蜂企業股份有限公司,9,1100,台北市中山區松江路87號17樓
73172448,花媞美容養生舒活會館,253,\N,高雄市左營區忠言路156號
8962579,東森房屋-聯合徵才專區(東森房屋),21,2300,新北市中和區景平路188號2樓之1
50557173,茶湯會股份有限公司,114,\N,台中市南屯區龍富路三段565號2樓之1
34481341,正翊通信有限公司(遠傳電信高屏代理商-【正翊通信】),291,\N,屏東縣潮州鎮新生路6號
71957293,文鼎地政士聯合事務所,9,\N,台北市中山區南京東路二段178號11樓
69648235,尚合嘉食品有限公司(小仁泉極品豆漿店),267,\N,高雄市仁武區鳳仁路329之15號
73195222,好萊塢診所 (好萊塢造型微整診所),11,\N,台北市大安區鄭州路3號
72194371,社團法人高雄市不動產經紀業發展協會,253,\N,高雄市左營區重立路856號2樓
73195053,大七期建設有限公司,114,\N,台中市南屯區文心路一段165號1樓
51835845,新都星保全股份有限公司,22,150,新北市永和區永和路一段67號13樓之1
9965064,正伸創意廣告有限公司,28,\N,新北市蘆洲區光榮路61巷19號1樓
67301053,長春藤牙醫診所(桃園),56,\N,桃園市龜山區復興一路212巷1號
73195273,傑拉德有限公司,113,\N,台中市西屯區福安里福泰街113號
10068362,集雅社股份有限公司(集雅社影音家電),259,300,高雄市苓雅區中正一路265號1樓
70471412,大來國際開發有限公司,137,\N,彰化縣員林市南潭路69巷3弄1號1樓
68006638,二水政信針織股份有限公司,158,\N,彰化縣二水鄉修仁村南通路二段75號
73190202,思慕爾國際有限公司,19,\N,新北市板橋區文化路182巷27號1樓
3228347,盛富科技有限公司,264,\N,高雄市大寮區光明路二段1148之1號
68948704,衡宇科技股份有限公司,61,85,新竹市東區研發二路1號3樓(新竹科學園區)
73155539,永欣生醫股份有限公司,116,\N,台中市大里區永隆二街27號
71719256,鴻銘商行,138,\N,彰化縣和美鎮愛華路342號
97122,金豐機器工業股份有限公司(金豐沖床),136,480,彰化縣彰化市彰水路186號
73088222,悠活房屋仲介有限公司(住商悠活團隊),329,\N,花蓮縣花蓮市林森路377號
36065132,弘憶國際股份有限公司,16,200,台北市內湖區瑞光路188巷51號4樓(內湖科技園區)
54940232,全盛股份有限公司(梅村水菓),21,15,新北市中和區連勝街126號
71728119,第一郵通股份有限公司,48,\N,桃園市桃園區同安里同德六街89號3樓
2131624,野寶科技股份有限公司,132,450,台中市大甲區幼九路16號(台中幼獅工業區)
2850037,中租迪和股份有限公司,16,1000,台北市內湖區瑞光路362號2樓(內湖科技園區)
73173422,海納資產管理有限公司(朵兒極致美學苑),11,\N,台北市大安區大安路一段52巷6號B1
73157250,英屬安奎拉商海宇國際有限公司在台辦事處,\N,\N,暫不提供
72453930,勁德美好汽車有限公司,48,\N,桃園市桃園區經國路32號
70674371,鎧麗工業股份有限公司,290,30,屏東縣屏東市工業路14號
125304,"鼎級企業股份有限公司(海尼根,麒麟,金門高粱酒,約翰走路,人頭馬,軒尼詩,青島啤酒,台灣啤酒,傑卡斯紅酒,麥卡倫)",44,25,新北市深坑區北深路三段111號
69426064,長翔國際旅行社有限公司,48,\N,桃園市桃園區文中路623之3號15樓
35960876,昱達管理顧問有限公司(個人風格髮藝集團、維拉髮藝),23,60,新北市土城區忠承路111號2樓
70472957,禾縕工程顧問有限公司,112,\N,台中市北屯區崇德九路369號4樓之13
72048009,台灣區遠洋鮪延繩釣漁船魚類輸出業同業公會,260,\N,高雄市前鎮區漁港中一路2號3樓之2
1286552,三多店面租售公司(三多房屋仲介有限公司)(三多店面),17,\N,台北市南港區中坡北路2號1樓（捷運後山埤站第一號出口）
72064260,中華民國徵信協會,\N,\N,暫不提供
72523512,有巢氏房屋-新店中央央北旗艦店(有巢氏房屋中央央北旗艦店),43,10,新北市新店區中央路210號
51691348,宸欣國際有限公司,31,10,新北市林口區湖子路3之1號
71702333,非凡不動產有限公司(全國不動產 板橋加盟店),19,\N,新北市板橋區文化路二段37號
8490020,協技科技股份有限公司,16,30,台北市內湖區堤頂大道二段301號8樓之1(內湖科技園區)
69190362,濟群欣中醫診所,7,\N,台北市中正區博愛路70號2樓
1900004,諾貝達精品磁磚股份有限公司,25,30,新北市三峽區民生街1巷19之15號
51870210,全球智力人力開發有限公司(丞富外勞仲介),49,10,桃園市中壢區五族二街85號
51471741,楊子佛教禮儀股份有限公司,110,10,台中市西區五權西六街22號
1095095,鴻鈞機電工程股份有限公司,91,85,苗栗縣竹南鎮港墘里10鄰2之13號
71173257,"魅奇學娛樂工作坊(ＣＭ魅奇學院,酷Magic魔幻娛樂)",19,10,新北市板橋區中正路112號1樓
51585797,桂林活力藥師藥局,262,50,高雄市小港區孔鳳路561號
51816431,奕捷營造股份有限公司,8,30,台北市大同區承德路三段208巷49號
72455829,肚肚股份有限公司,260,\N,高雄市前鎮區成功二路25號11樓2A
73194681,苗栗議員服務處,89,\N,苗栗縣苗栗市站前1號
68826583,麗姿新極麗醫美診所(附 新莊麗姿添身醫美中心),20,20,新北市新莊區中港路263號1樓
51853465,香港商富吉多有限公司台灣分公司(FD健身網),112,\N,台中市北屯區北屯路366號7樓之1
73157673,東尼斯診所,329,\N,花蓮縣花蓮市福建街439號2樓
9911894,德威口腔醫療體系_德威生物科技股份有限公司,18,\N,台北市文山區興隆路一段84之1號1樓(萬隆捷運站3號出口)
1285919,新日興股份有限公司(新日興),24,1000,新北市樹林區俊英街174號
67983071,萊優事業有限公司,114,\N,台中市南屯區大墩四街42號
72471850,世錩建設股份有限公司,68,10,新竹縣湖口鄉仁興路42號
73161271,體德有限公司,11,\N,台北市大安區敦化南路一段225號9樓之9
1901723,智捷科技股份有限公司,61,\N,新竹市東區新安路8號5樓(新竹科學園區)
290844,富而樂運動器材股份有限公司,11,\N,台北市大安區忠孝東路四段142號4樓之403室
73168557,聯崴生技股份有限公司,43,80,新北市新店區中正路529號6樓
890049,定揚科技股份有限公司,21,100,新北市中和區連城路192號4樓
72373895,勁翰科技股份有限公司(TOPWIN),25,25,新北市三峽區麻園37之6號
1268105,通航國際股份有限公司(三陽通信企業有限公司),27,130,新北市三重區重新路五段609巷6號10樓
69191388,住商不動產(加盟店聯合徵才) (中彰投區),11,3000,台北市大安區
2133645,台灣櫻花股份有限公司,125,950,台中市大雅區雅潭路四段436號
1346677,嘉捷科技企業股份有限公司(AOC、Philips),21,1600,新北市中和區連城路230號10樓
61358967,非翌股份有限公司,56,18,桃園市龜山區民生北路一段66號
10002815,勤億蛋品科技股份有限公司(勤億蛋品),48,180,桃園市桃園區中正路1067號4樓
50928928,偉太健康科技有限公司(WATPURE),16,\N,台北市內湖區新湖二路8號5樓(內湖科技園區)
1740247,聯宗保全股份有限公司,16,\N,台北市內湖區內湖路二段367號6樓
51546599,巨高興業股份有限公司,180,110,雲林縣莿桐鄉埔子村142號
2865040,鍋董日式涮涮鍋,33,100,新北市淡水區水源街二段209號
5455,貿聯國際股份有限公司,21,9300,新北市中和區建一路186號3樓(遠東世紀廣場科學園區)
73158738,鉑硯國際有限公司(弟弟情趣),215,60,台南市中西區北門路一段69號
9526140,聚川企業股份有限公司,48,60,桃園市桃園區中山路904巷46號
1881610,欣興電子股份有限公司,56,12000,桃園市龜山區山鶯路177號(龜山工業區)
69479402,濾能股份有限公司,52,\N,桃園市楊梅區中山北路一段199巷98號2樓
2190019,福華大飯店股份有限公司,11,900,台北市大安區仁愛路三段160號
69437803,永慶不動產關埔國小店,61,\N,新竹市東區慈濟路226號(新竹科學園區)
72533052,月恆國際投資股份有限公司,9,\N,台北市中山區中山北路二段52號11樓
69613904,傑仕堡商旅股份有限公司,13,50,台北市信義區信義路五段126至128號
2788388,永豐餘投資控股股份有限公司,7,3300,台北市中正區重慶南路二段51號14樓
1266969,大江生醫股份有限公司,16,1150,台北市內湖區港墘路187號8樓(內湖科技園區)
36073490,加賀金屬工業股份有限公司,\N,\N,暫不提供
73080598,UFC GYM TAIWAN_優競健身事業股份有限公司,11,\N,台北市大安區安和路一段27號B1
8325515,進聯工業股份有限公司,20,1200,新北市新莊區中正路66號8樓
9695533,王品餐飲股份有限公司,110,9000,台中市西區台灣大道二段218號29樓
69626629,翔聆資訊有限公司,162,10,南投縣南投市彰南路一段837號
35770881,泰安食品股份有限公司,264,\N,高雄市大寮區大有四街8號(大發工業區)
9530254,大愛徵信有限公司,27,300,新北市三重區重陽路四段132號11樓
2765141,金車股份有限公司,7,2100,台北市中正區羅斯福路三段230號
70024175,立達國際徵信有限公司(立竿見影、使命必達的【徵信社推薦】首選),48,50,桃園市桃園區中平路102號2樓
69007443,新堡行,43,\N,新北市新店區
1795077,森昌有限公司,10,50,台北市松山區復興北路369號8樓
71959730,達人徵信社,\N,\N,暫不提供
71954630,凱心貿易有限公司(KT BIKER),\N,5,暫不提供
490216,三井資訊股份有限公司,48,300,桃園市桃園區中華路51號
942655,暉毅預力器材股份有限公司,191,25,雲林縣元長鄉五塊村北水路22之83號
69401508,潢填科技股份有限公司,64,20,新竹縣竹北市自強南路8號7樓之6
71681009,皇二國際股份有限公司(Kireme),21,\N,新北市中和區連城路168號8樓
69396848,私立東森之星國際文理語文短期補習班,\N,\N,暫不提供
50948055,肯微科技股份有限公司,21,700,新北市中和區連城路232號5樓
50018191,稻田營造有限公司,\N,40,暫不提供
50496734,臺北醫學大學,13,\N,台北市信義區吳興街 250 號
1110090,華城國際移民有限公司,10,20,台北市松山區敦化北路214號8樓
72457511,凱恩國際聯合商務中心有限公司,113,30,台中市西屯區何厝里四川路129號
2185,立翰集團,228,100,台南市仁德區開發五路11號(保安工業區)
69015771,台東初鹿乳品有限公司,269,\N,高雄市大社區中正路329之3號
50630054,信正儀器有限公司(信正儀器),56,\N,桃園市龜山區萬壽路二段580號3樓
50655639,高珍企業股份有限公司,268,\N,高雄市大樹區九曲里瓦厝街3巷52號
500299,晟峰精密工業股份有限公司,56,50,桃園市龜山區山鶯路中華巷2之1號(龜山工業區)
12660,隆大貿易有限公司,11,50,台北市大安區忠孝東路四段235號8樓
72517356,良品國際有限公司(良品防滑專家),118,\N,台中市烏日區建國路333號1樓
71701211,歐楓時計實業有限公司,258,\N,高雄市新興區文橫二路143巷1號
70446795,禾新精密科技有限公司,19,\N,新北市板橋區民族路258號8樓
69015086,丞石建築開發有限公司,13,100,台北市信義區松仁路36號8樓
330329,明祿工業股份有限公司(MAROX),115,50,台中市太平區新仁路一段22巷65號
71961916,上尚汽車有限公司(Peugeot 寶獅汽車 KIA 起亞汽車),216,\N,台南市東區中華東路三段67號
2787695,台塑企業,10,\N,台北市松山區敦化北路201號前棟2樓
2786150,祥建科技股份有限公司,10,\N,台北市松山區民生東路五段102號
69588457,全家便利商店(全國門市聯合招募),9,4000,台北市中山區中山北路二段61號7樓
55134176,長流機構,11,\N,台北市大安區仁愛路二段
50950179,久丹奴企業有限公司(眼鏡公司),48,126,桃園市桃園區中正路110號
36085696,建成中醫醫院(總院),\N,\N,暫不提供
83,聯利媒體股份有限公司(TVBS),16,1200,台北市內湖區瑞光路451號(內湖科技園區)
73178935,厚野生技有限公司,110,\N,台中市西區台灣大道二段406號6樓之1
1268117,通禹股份有限公司,50,\N,桃園市平鎮區平東路659巷36號
69452652,開普勒有限公司,16,\N,台北市內湖區文湖街21巷2號
2140130,龍進自動機械股份有限公司(LONG),118,50,台中市烏日區溪福路111號
70700373,臺南市私立懽樂文理技藝短期補習班(大必佳英語金華校),217,18,台南市南區金華路一段486之2號
52006408,泰嘉開發建設股份有限公司,254,48,高雄市鼓山區明華路315號20樓
72195494,美姿空中瑜珈有限公司(Fly High Yoga),112,20,台中市北屯區仁美里崇德路三段599號3樓
10478,昶安機械工業有限公司,117,50,台中市霧峰區霧工七路8號(霧峰工業區)
71704573,社團法人國際寶琳愛因斯坦協會(翻倍教學),19,\N,新北市板橋區雙十路二段159號2樓(近江子翠3號出口)
72559110,浪漫峇里時尚健康有限公司,10,10,台北市松山區八德路二段369號
50630856,德蔻天然有機產品有限公司,255,16,高雄市三民區明誠一路78號
68967409,金佑國際智權顧問有限公司,112,\N,台中市北屯區松山街80號
1850427,景大工業股份有限公司,136,320,彰化縣彰化市崙美路195號
10396192,銓隆工業股份有限公司,116,120,台中市大里區塗城路852巷22弄2號
1883656,精湛貿易股份有限公司,13,20,台北市信義區基隆路二段125號7樓之一
1098238,中華牙醫學會,7,30,台北市中正區衡陽路36號3樓
48880391,海灣國際開發股份有限公司,110,\N,台中市西區大和路22號3樓
8636189,三久股份有限公司,117,180,台中市霧峰區民生路396號
72567466,侑泉開發有限公司(永慶不動產復興青年加盟店),258,\N,高雄市新興區復興二路115號及117號
9680060,三卯鍛壓工業股份有限公司,150,88,彰化縣福興鄉福工路12號(福興工業區)
73146660,諾思國際有限公司,48,\N,桃園市桃園區經國路892號8樓
50753837,膠原科技股份有限公司,11,\N,台北市大安區敦化南路二段105號26樓
1285950,(匯僑設計)匯僑室內裝修設計股份有限公司,10,250,台北市松山區南京東路四段75號12樓
73146724,神洋國際興業有限公司,55,\N,桃園市龍潭區梅龍路700巷38號
125426,陽明營造股份有限公司,16,70,台北市內湖區新湖三路237號6樓
71304264,傳意股份有限公司,221,15,台南市永康區新行街300號
72466748,品策方舟有限公司,8,10,台北市大同區市民大道一段209號11樓
9598280,薩摩亞商順譽世界企業有限公司(波力 Bonny),124,\N,台中市潭子區民生街64巷13號
1816977,科瑞股份有限公司,33,40,新北市淡水區中正東路二段27之5號22樓(紅樹林捷運站對面)
69616317,燕心國際有限公司(oumos),11,\N,台北市大安區新生南路一段151巷7號1樓
73083222,共創會計記帳士事務所,24,\N,新北市樹林區佳園路一段75巷206號
72016270,奕峯多媒體國際行銷有限公司(Boss Dog 逗狗樂園),112,19,台中市北屯區柳陽西街94巷10號1樓
35868188,三二行館(彩色人生興業股份有限公司)(villa32),15,80,台北市北投區中山路32號
1853816,一路發國際物流股份有限公司(Prosperco),259,100,高雄市苓雅區四維四路199號3樓
51870231,諾頓國際文化事業股份有限公司(尚揚補習班),11,20,台北市大安區信義路二段208號6樓
71967624,憶光行報關有限公司,32,\N,新北市八里區廈竹圍25號B棟2樓
72111069,艾魅十八美學會館,253,\N,高雄市左營區華夏路306號
68002159,朝洋營造有限公司,82,10,宜蘭縣羅東鎮新群五路152號
70473265,凱翊國際文化創意有限公司,\N,\N,暫不提供
71057240,春囍打邊爐_春囍國際有限公司,253,\N,高雄市左營區明誠二路396號
7185036,育達文教事業股份有限公司,108,250,台中市東區信義街166號6樓
8960713,明師中醫聯合診所.,22,100,新北市永和區永和路一段2號
10001323,中天企業有限公司,27,20,新北市三重區重新路五段639之1號1樓
9990076,和德建設股份有限公司,9,\N,台北市中山區長安東路二段101號8樓
9590380,省權實業股份有限公司,149,50,彰化縣線西鄉中華路283巷臨99號
50557526,益詮金屬有限公司,119,15,台中市豐原區三和路354巷97弄46之28號
51831958,華新橡膠工業股份有限公司(MOTEX),142,56,彰化縣田中鎮中州路二段751號(田中工業區)
9995349,雙餘實業股份有限公司,112,50,台中市北屯區文心路四段696號18樓
36082090,東興紙品股份有限公司,24,35,新北市樹林區俊英街282號
71693766,萬群地產開發股份有限公司,114,100,台中市南屯區五權西路二段758號
2170018,上銀科技股份有限公司(HIWIN),114,4800,台中市南屯區精科路7號(精密機械園區)(台中市精密機械科技創新園區)
9628417,禧恩股份有限公司,11,\N,台北市大安區仁愛路三段26號2樓
71725024,中悅國際室內裝修設計股份有限公司,9,\N,台北市中山區松江路139號7樓
50817965,貝里尼股份有限公司(義大利貝里尼皮鞋[TINO BELLINI] [BELMONDO] [INTERLUDE]),11,220,台北市大安區忠孝東路四段285號12樓
50132063,(台北商旅)台北商旅慶城股份有限公司,10,50,台北市松山區慶城街12號
49816643,原藤國際室內裝修有限公司,38,8,新北市汐止區新台五路一段159號6樓
71532657,兆球科技有限公司,\N,10,暫不提供
69446303,海吉尼斯生物科技股份有限公司(hygeianurse),9,29,台北市中山區松江路469巷51號1樓
2903325,興承機械工業股份有限公司,53,50,桃園市蘆竹區新興村18鄰中興二街20號
49845688,優勝美地生活顧問有限公司,7,30,台北市中正區中華路一段77號2樓之1
2865025,高雄市警察之友會,257,\N,高雄市前金區中正四路260號
70450288,三美健康事業有限公司,10,20,台北市松山區復興北路101號8樓
1345485,1111人才獵聘管理中心,10,800,台北市松山區南京東路五段89號14樓
51571088,1111高階獵頭顧問中心,10,28,台北市松山區南京東路五段89號14樓
1901750,(派遣)藝珂人事顧問股份有限公司,13,\N,台北市信義區忠孝東路五段68號10樓B區
51681248,(派遣)瑞星管理顧問股份有限公司,11,\N,台北市大安區忠孝東路四段285號11樓
50927845,(派遣)優力華人力資源管理顧問有限公司,114,\N,台中市南屯區文心路一段378號12樓之3
73076350,(派遣)首席國際獵才有限公司,110,\N,台中市西區公益路161號3樓之6
71717286,(派遣)鄉林資源整合有限公司,27,\N,新北市三重區過田里重陽路一段89號7樓之3
69647966,(獵頭)1111獵才顧問中心,\N,30,暫不提供
70022280,中原保全股份有限公司,112,\N,台中市北屯區崇德路二段256號7樓
2806986,中山學校財團法人高雄市中山高級工商職業學校(中山工商),264,460,高雄市大寮區正氣路79號
73168904,煜騰茶舖_本菓綱目,10,10,台北市松山區松山路627號
71720799,雄祥工程有限公司,129,\N,台中市龍井區龍昌路100號 (中龍鋼鐵廠區)
9723314,大鶯儀器廠股份有限公司(HAWK),26,50,新北市鶯歌區建國路60號2樓
1251143,期美科技股份有限公司,234,220,台南市西港區中山路462之7號
390206,良福保全股份有限公司,9,2800,台北市中山區南京東路二段8號12樓
69626665,冠雨有限公司,\N,70,暫不提供
50542354,禾家香食品股份有限公司,143,\N,彰化縣北斗鎮中山路二段527巷118號
73189394,翠園日式炭火燒肉店,33,10,新北市淡水區中正路一段3號1樓
51053019,基隆汽車客運股份有限公司,4,\N,基隆市安樂區樂利三街213號
73150631,香港商阿努亞科技有限公司,9,20,台北市中山區南京東路三段170號1樓
10346370,百家班鮮食集團(金海岸活蝦店),9,60,台北市中山區中山北路一段105巷22號3樓
72524858,喬發機械工業社,117,6,台中市霧峰區丁台路148之1號
67801610,志光數位學院_智基科技開發股份有限公司,107,\N,台中市中區綠川東街32號3樓之2
9781129,惠隆資訊股份有限公司(FUTEK),16,400,台北市內湖區瑞光路26巷20弄25號4樓
50579037,龍祥育樂多媒體股份有限公司台北分公司(百老匯影城),18,30,台北市文山區羅斯福路四段200號4樓
71534011,小禹嶺企業有限公司(南海茶道),\N,30,暫不提供
73131891,富安農產行,145,\N,彰化縣芬園鄉彰南一段建818號
14031,新大南科商務飯店_新科開發股份有限公司,250,\N,台南市新市區中正路406號
50576777,斑鳩的窩日式豬排丼飯鍋物餐飲連鎖,253,50,高雄市左營區文守路196號
50162791,桃園航勤股份有限公司(桃園航勤),57,2550,桃園市大園區埔心里16鄰航勤北路15號
36201205,英商台灣士瑞克保全股份有限公司(G4S),31,3400,新北市林口區文化二路一段266號16樓之1
51905142,金寶蛋品科技股份有限公司,116,\N,台中市大里區慈善路128號
69429530,柳吟文教事業有限公司,11,40,台北市大安區和平東路二段295號2樓
72518931,弘興香業有限公司(七寶林),330,\N,花蓮縣吉安鄉吉興路二段63號
36065990,神華商業系統股份有限公司,13,50,台北市信義區基隆路二段51號4樓之10
50512480,日光花園商務飯店,258,10,高雄市新興區民生一路77號
69590891,瑪露連嫩仙草(萬福王國際開發有限公司),62,26,新竹市北區東大路二段219號1樓
71722262,今上達有限公司-哄供茶餐廳(吽供蒸正好港式茶餐廳),64,\N,新竹縣竹北市光明一路307號
50506762,挪威森林MOTEL(挪葳森林實業股份有限公司)(挪威森林-五館連鎖),19,200,新北市板橋區和平路14巷3號
69427380,周益企業有限公司,20,\N,新北市新莊區中正路721巷8號2樓
10065412,正曜企業股份有限公司,228,218,台南市仁德區新田里勝利路109號
50832439,聯興包裝有限公司,48,400,桃園市桃園區大德一街2號2樓
71708104,運通國際企業社,216,\N,台南市東區林森路二段192巷11之1號2樓
33940428,統一超食代股份有限公司,23,1300,新北市土城區中興路16號(土城工業區)
485124,台業公寓大廈管理維護股份有限公司,38,900,新北市汐止區新台五路一段94號11樓C棟(東方科學園區)
51563694,晨間廚房餐飲有限公司,290,\N,屏東縣屏東市建國路396號
1850440,好樂迪股份有限公司(好樂迪),\N,2000,暫不提供
12558,鬍鬚張股份有限公司(鬍鬚張魯肉飯),29,\N,新北市五股區新北產業園區五權二路8號6樓(新北產業園區)
9975458,宜聯鋼鐵股份有限公司,86,90,宜蘭縣冬山鄉大安路451號
49816966,憶霖紀文股份有限公司,27,\N,新北市三重區環漢路一段158號5樓
50488767,三重汽車客運股份有限公司,27,\N,新北市三重區三和路三段109號2樓之1
71534797,浤耀公寓大廈管理維護股份有限公司,19,\N,新北市板橋區忠孝路259號3樓
68787220,力佳綠能生技有限公司,297,20,屏東縣林邊鄉成功路1號
73156760,富瑜建築開發有限公司,258,\N,高雄市新興區南華路108之2號
71711172,世界環球科技有限公司(遠傳宜蘭五結加盟門市),84,10,宜蘭縣五結鄉二結村中正路三段122號1樓
72424469,美好食代股份有限公司,333,\N,花蓮縣鳳林鎮中和路46號之1
69131633,高雄榮民總醫院屏東分院,308,\N,屏東縣內埔鄉龍潭村昭勝路安平1巷1號
73194148,格芃有限公司,\N,\N,暫不提供
87915,厚生玻璃工業股份有限公司,11,119,台北市大安區敦化南路二段77號8樓
69455514,(我家牛排中和連城店)金鑽牛有限公司,21,\N,新北市中和區碧河里連城路224號1樓
51686728,遠振資訊有限公司,21,20,新北市中和區中正路866之11號12樓
73080522,丰盛苑-私藏鍋物,196,\N,嘉義市西區中興路192號1樓
3598,全有織造廠股份有限公司,32,300,新北市八里區觀海大道219號
67714478,億興織帶有限公司,140,80,彰化縣溪湖鎮西溪里立業街36號
71530047,百大力行文教事業有限公司(明光義塾),253,10,高雄市左營區華夏路933號
48882616,高雄不動產開發有限公司(土地王),265,50,高雄市鳥松區中正路291號
10001780,亞東保全股份有限公司,9,1800,台北市中山區長安東路一段25號7樓
72530823,宇軒鋼鐵工程有限公司,51,30,桃園市八德區國豐街310之55號
9625069,生合生物科技股份有限公司,271,140,高雄市路竹區北嶺六路66號(南科高雄園區)
72374156,小熊威尼電子遊戲場業,215,10,台南市中西區金華路三段165號
430016,萬安集團,239,\N,台南市新營區中正路55號3樓之1
35970553,誼光保全股份有限公司(新光保全集團),19,3615,新北市板橋區中山路一段141號4樓(南港軟體科學園區)
69384144,旺全國際企業股份有限公司,310,\N,屏東縣長治鄉神農路101號
404128,統一保全股份有限公司,18,230,台北市文山區興隆路一段6號
50741894,銳卓國際專利商標事務所,13,30,台北市信義區基隆路一段420號12樓之4
73075811,御鼎湯-原本鍋物(鈜運商行),20,\N,新北市新莊區中和街79號
