com_id,com_name,capital,emp_num,addr
2800490,和之合股份有限公司(HB衛浴 HUNTINGTON),11,725,台北市大安區敦化南路二段98號5樓之1
73195154,合力旺不動產開發有限公司,290,\N,屏東縣屏東市廣東南路100號
72517356,良品國際有限公司(良品防滑專家),118,\N,台中市烏日區建國路333號1樓
940149,裕榮食品股份有限公司(蝦味先),264,\N,高雄市大寮區鳳屏一路7號
70669471,妮娜巧克力觀光工廠(妮娜有限公司)(Cona`s妮娜巧克力夢想城堡),163,\N,南投縣埔里鎮桃米路32號
8961066,忠群螺絲五金股份有限公司,56,102,桃園市龜山區頂湖一街8巷12號(近林口)
71701211,歐楓時計實業有限公司,258,\N,高雄市新興區文橫二路143巷1號
2185,立翰集團,228,100,台南市仁德區開發五路11號(保安工業區)
69015771,台東初鹿乳品有限公司,269,\N,高雄市大社區中正路329之3號
1110090,華城國際移民有限公司,10,20,台北市松山區敦化北路214號8樓
12660,隆大貿易有限公司,11,50,台北市大安區忠孝東路四段235號8樓
70446795,禾新精密科技有限公司,19,\N,新北市板橋區民族路258號8樓
69015086,丞石建築開發有限公司,13,100,台北市信義區松仁路36號8樓
330329,明祿工業股份有限公司(MAROX),115,50,台中市太平區新仁路一段22巷65號
71961916,上尚汽車有限公司(Peugeot 寶獅汽車 KIA 起亞汽車),216,\N,台南市東區中華東路三段67號
2787695,台塑企業,10,\N,台北市松山區敦化北路201號前棟2樓
2786150,祥建科技股份有限公司,10,\N,台北市松山區民生東路五段102號
69191388,住商不動產(加盟店聯合徵才) (中彰投區),11,3000,台北市大安區
69588457,全家便利商店(全國門市聯合招募),9,4000,台北市中山區中山北路二段61號7樓
55134176,長流機構,11,\N,台北市大安區仁愛路二段
50950179,久丹奴企業有限公司(眼鏡公司),48,126,桃園市桃園區中正路110號
36085696,建成中醫醫院(總院),\N,\N,暫不提供
83,聯利媒體股份有限公司(TVBS),16,1200,台北市內湖區瑞光路451號(內湖科技園區)
73178935,厚野生技有限公司,110,\N,台中市西區台灣大道二段406號6樓之1
1268117,通禹股份有限公司,50,\N,桃園市平鎮區平東路659巷36號
69452652,開普勒有限公司,16,\N,台北市內湖區文湖街21巷2號
2140130,龍進自動機械股份有限公司(LONG),118,50,台中市烏日區溪福路111號
70700373,臺南市私立懽樂文理技藝短期補習班(大必佳英語金華校),217,18,台南市南區金華路一段486之2號
52006408,泰嘉開發建設股份有限公司,254,48,高雄市鼓山區明華路315號20樓
72195494,美姿空中瑜珈有限公司(Fly High Yoga),112,20,台中市北屯區仁美里崇德路三段599號3樓
10478,昶安機械工業有限公司,117,50,台中市霧峰區霧工七路8號(霧峰工業區)
71704573,社團法人國際寶琳愛因斯坦協會(翻倍教學),19,\N,新北市板橋區雙十路二段159號2樓(近江子翠3號出口)
72559110,浪漫峇里時尚健康有限公司,10,10,台北市松山區八德路二段369號
50630856,德蔻天然有機產品有限公司,255,16,高雄市三民區明誠一路78號
68967409,金佑國際智權顧問有限公司,112,\N,台中市北屯區松山街80號
1850427,景大工業股份有限公司,136,320,彰化縣彰化市崙美路195號
10396192,銓隆工業股份有限公司,116,120,台中市大里區塗城路852巷22弄2號
1883656,精湛貿易股份有限公司,13,20,台北市信義區基隆路二段125號7樓之一
1098238,中華牙醫學會,7,30,台北市中正區衡陽路36號3樓
48880391,海灣國際開發股份有限公司,110,\N,台中市西區大和路22號3樓
8636189,三久股份有限公司,117,180,台中市霧峰區民生路396號
72567466,侑泉開發有限公司(永慶不動產復興青年加盟店),258,\N,高雄市新興區復興二路115號及117號
9680060,三卯鍛壓工業股份有限公司,150,88,彰化縣福興鄉福工路12號(福興工業區)
73146660,諾思國際有限公司,48,\N,桃園市桃園區經國路892號8樓
50753837,膠原科技股份有限公司,11,\N,台北市大安區敦化南路二段105號26樓
1285950,(匯僑設計)匯僑室內裝修設計股份有限公司,10,250,台北市松山區南京東路四段75號12樓
73146724,神洋國際興業有限公司,55,\N,桃園市龍潭區梅龍路700巷38號
125426,陽明營造股份有限公司,16,70,台北市內湖區新湖三路237號6樓
71304264,傳意股份有限公司,221,15,台南市永康區新行街300號
72466748,品策方舟有限公司,8,10,台北市大同區市民大道一段209號11樓
72190627,貝格爾育成集團(貝格爾托嬰中心),\N,\N,暫不提供
9598280,薩摩亞商順譽世界企業有限公司(波力 Bonny),124,\N,台中市潭子區民生街64巷13號
1816977,科瑞股份有限公司,33,40,新北市淡水區中正東路二段27之5號22樓(紅樹林捷運站對面)
69616317,燕心國際有限公司(oumos),11,\N,台北市大安區新生南路一段151巷7號1樓
73083222,共創會計記帳士事務所,24,\N,新北市樹林區佳園路一段75巷206號
72016270,奕峯多媒體國際行銷有限公司(Boss Dog 逗狗樂園),112,19,台中市北屯區柳陽西街94巷10號1樓
35868188,三二行館(彩色人生興業股份有限公司)(villa32),15,80,台北市北投區中山路32號
1853816,一路發國際物流股份有限公司(Prosperco),259,100,高雄市苓雅區四維四路199號3樓
51870231,諾頓國際文化事業股份有限公司(尚揚補習班),11,20,台北市大安區信義路二段208號6樓
71967624,憶光行報關有限公司,32,\N,新北市八里區廈竹圍25號B棟2樓
72111069,艾魅十八美學會館,253,\N,高雄市左營區華夏路306號
68002159,朝洋營造有限公司,82,10,宜蘭縣羅東鎮新群五路152號
70473265,凱翊國際文化創意有限公司,\N,\N,暫不提供
71057240,春囍打邊爐_春囍國際有限公司,253,\N,高雄市左營區明誠二路396號
7185036,育達文教事業股份有限公司,108,250,台中市東區信義街166號6樓
8960713,明師中醫聯合診所.,22,100,新北市永和區永和路一段2號
49825450,嘉愛貿易有限公司(嘉愛國際貿易有限公司),11,\N,台北市大安區敦化南路二段59號14樓
10001323,中天企業有限公司,27,20,新北市三重區重新路五段639之1號1樓
9990076,和德建設股份有限公司,9,\N,台北市中山區長安東路二段101號8樓
9590380,省權實業股份有限公司,149,50,彰化縣線西鄉中華路283巷臨99號
50557526,益詮金屬有限公司,119,15,台中市豐原區三和路354巷97弄46之28號
73190202,思慕爾國際有限公司,19,\N,新北市板橋區文化路182巷27號1樓
3228347,盛富科技有限公司,264,\N,高雄市大寮區光明路二段1148之1號
51831958,華新橡膠工業股份有限公司(MOTEX),142,56,彰化縣田中鎮中州路二段751號(田中工業區)
9995349,雙餘實業股份有限公司,112,50,台中市北屯區文心路四段696號18樓
72163644,台灣孵化器股份有限公司,125,\N,台中市大雅區科雅路6號(中部科學園區)
36082090,東興紙品股份有限公司,24,35,新北市樹林區俊英街282號
73168904,煜騰茶舖_本菓綱目,10,10,台北市松山區松山路627號
71720799,雄祥工程有限公司,129,\N,台中市龍井區龍昌路100號 (中龍鋼鐵廠區)
9723314,大鶯儀器廠股份有限公司(HAWK),26,50,新北市鶯歌區建國路60號2樓
70022280,中原保全股份有限公司,112,\N,台中市北屯區崇德路二段256號7樓
71534797,浤耀公寓大廈管理維護股份有限公司,19,\N,新北市板橋區忠孝路259號3樓
73178098,易鑫資訊,22,5,新北市永和區中和路499之6號M樓
68787220,力佳綠能生技有限公司,297,20,屏東縣林邊鄉成功路1號
72424469,美好食代股份有限公司,333,\N,花蓮縣鳳林鎮中和路46號之1
73194148,格芃有限公司,\N,\N,暫不提供
69626665,冠雨有限公司,\N,70,暫不提供
3598,全有織造廠股份有限公司,32,300,新北市八里區觀海大道219號
71530047,百大力行文教事業有限公司(明光義塾),253,10,高雄市左營區華夏路933號
9625069,生合生物科技股份有限公司,271,140,高雄市路竹區北嶺六路66號(南科高雄園區)
72374156,小熊威尼電子遊戲場業,215,10,台南市中西區金華路三段165號
430016,萬安集團,239,\N,台南市新營區中正路55號3樓之1
404128,統一保全股份有限公司,18,230,台北市文山區興隆路一段6號
50741894,銳卓國際專利商標事務所,13,30,台北市信義區基隆路一段420號12樓之4
73075811,御鼎湯-原本鍋物(鈜運商行),20,\N,新北市新莊區中和街79號
72191825,忱奕企業有限公司,255,\N,高雄市三民區澄平街256號13樓之3
61360488,欣瓏實業股份有限公司(＜SL＞),271,50,高雄市路竹區大仁路584之20號
2745127,大中製線織造股份有限公司,113,45,台中市西屯區永昌街92號
68642503,力美生化科技股份有限公司,182,15,雲林縣西螺鎮福田里社口路68之47號
1370092,優奇印刷有限公司,126,40,台中市神岡區大洲路217巷97號
50512480,日光花園商務飯店,258,10,高雄市新興區民生一路77號
50501827,百州機電有限公司,262,400,高雄市小港區店陽街65號
72014474,天廷餐飲有限公司(文岩文-岩燒蜀辣鴛鴦鍋),19,\N,新北市板橋區中山路一段50巷6號2樓
50566778,憶霖企業股份有限公司(總公司),27,\N,新北市三重區環漢路一段158號
71719285,佳芸國際有限公司,51,\N,桃園市八德區大正里介壽路一段710號1樓
8960741,千翔保全股份有限公司(總公司)(怡盛),38,3000,新北市汐止區康寧街169巷31之1號7樓(大湖科學園區)
541258,百宏中西大藥局,260,\N,高雄市前鎮區復興三路196號
2805744,台中市私立佳華文理短期補習班(因為堅持，所以最好。),113,70,台中市西屯區青海路二段207之5號
71534011,小禹嶺企業有限公司(南海茶道),\N,30,暫不提供
9782272,詠新文化事業有限公司,259,30,高雄市苓雅區大順三路183號6樓2室(家樂福大順店旁)
36058087,西歐加油站股份有限公司,14,250,台北市士林區中山北路五段570號
1085146,高博士國際有限公司,19,250,新北市板橋區民權路240號
50486894,建新國際股份有限公司,130,432,台中市梧棲區臨港路三段68號
485124,台業公寓大廈管理維護股份有限公司,38,900,新北市汐止區新台五路一段94號11樓C棟(東方科學園區)
50133165,新萬仁化學製藥股份有限公司,119,80,台中市豐原區文賢街158號
54612469,名人體育用品社,217,\N,台南市南區夏林路160號1樓
51301493,Mr.38 咖哩複合式餐廳(口力口里小吃坊)(Mr.38),111,15,台中市北區一中街109號
50952616,三益制動科技股份有限公司(SANYCO 行銷50國 台灣第一品牌 客戶服務強 售服市場),231,350,台南市官田區二鎮村建業路41號(官田工業區)
51471740,信織實業股份有限公司,162,42,南投縣南投市工業南六路3號(南崗工業區)
50506762,挪威森林MOTEL(挪葳森林實業股份有限公司)(挪威森林-五館連鎖),19,200,新北市板橋區和平路14巷3號
126133,群翊工業股份有限公司,52,300,桃園市楊梅區和平路188號
56441,鴻金堡公寓大廈管理維護有限公司(鴻金寶麻吉廣場),20,65,新北市新莊區民安路188巷5號
3226398,珍琳蘇婚紗(皇冠新概念婚紗攝影有限公司),258,40,高雄市新興區中山一路233號
73194894,裕永食品廠股份有限公司,140,\N,彰化縣溪湖鎮河東里河興路209號
36083477,磐石保全股份有限公司,255,220,高雄市三民區九如一路565巷1號
47154,永慶房產集團_永慶房屋仲介股份有限公司,11,3000,台北市大安區敦化南路二段77號12樓
50135560,順華交通股份有限公司,91,\N,苗栗縣竹南鎮崎頂里3鄰青草51之6號
73177769,城SHIRO日式燒肉,9,\N,台北市中山區雙城街3之1號1樓
72573356,水舞酷動股份有限公司(LEE GYM水舞酷動健身俱樂部),125,\N,台中市大雅區上楓里民生路三段492號
69446828,肉多多集團_肉多多全球股份有限公司,38,1200,新北市汐止區新台五路一段96號19樓(C棟)
52115136,昭盈交通有限公司,228,35,台南市仁德區文山路18號
8945197,法商家樂福總公司(家福股份有限公司)(家樂福),15,11000,台北市北投區大業路136號
435348,OKmart 來來超商股份有限公司,13,1100,台北市信義區松德路97號B1
72453884,八方雲集餐飲股份有限公司,33,\N,新北市淡水區中正東路二段27號18樓
69615722,紅頂餐飲有限公司,20,100,新北市新莊區新北大道三段7號8樓之6
2134012,裕器工業股份有限公司,68,300,新竹縣湖口鄉鳳山村文化路23號(新竹工業區)
71486346,台灣吉豚屋餐飲股份有限公司,\N,100,暫不提供
50516995,大鵬灣餐廳,11,\N,台北市大安區和平東路一段141巷9號
70470909,柒串燒_柒人串燒屋(柒串燒屋),9,\N,台北市中山區長安東路一段46之1號
67983329,泉成餐飲集團(汕頭泉成有限公司),258,\N,高雄市新興區中山橫路7號
8563,東州互聯網實業股份有限公司,10,\N,台北市松山區民權東路三段102號10樓
72570302,"三商餐飲股份有限公司(品川蘭,BANCO,三商巧福,拿坡里披薩,福勝亭,鮮五丼)",9,\N,台北市中山區建國北路二段145號5樓
2002089,揚秦國際企業股份有限公司(麥味登)(麥味登、綠野農莊、炸鷄大獅、ReAL烘焙坊),49,400,桃園市中壢區合江路16號
73074086,十六家飯麵館,31,\N,新北市林口區文化一路一段97號
1341668,占暉光學股份有限公司,217,210,台南市南區新和路7號(安平工業區)
72197229,成儀商號(明記大塊雞排木柵店),18,\N,台北市文山區木新路三段319號
34481578,盟諭股份有限公司,266,30,高雄市林園區中門路85號
51457863,酷聖石冰淇淋股份有限公司_Cold Stone,16,355,台北市內湖區瑞光路258巷52號4樓
50766577,展晟照明股份有限公司(舞光LED),220,170,台南市安南區工業一路86號(台南科技工業區)
50951060,磨仔墩簡樸農場,115,\N,台中市太平區長龍路二段242號
72428992,三商家購股份有限公司,9,\N,台北市中山區民權東路三段4號地下一樓
36065132,弘憶國際股份有限公司,16,200,台北市內湖區瑞光路188巷51號4樓(內湖科技園區)
73178952,伊司特國際有限公司,255,\N,高雄市三民區北平二街12號3樓
73157216,志大畜牧場,271,\N,高雄市路竹區大仁路676號
501100,UCC優味企業股份有限公司,16,150,台北市內湖區瑞光路26巷36弄6號2樓
69427447,六堆伙房股份有限公司,9,100,台北市中山區中山北路二段2號B1
70543875,彩甄有限公司(亞芙媞科技皮膚管理),114,\N,台中市南屯區黎明路一段1022號
69385535,晉欣食品股份有限公司(黛絲蒂Daystty),270,\N,高雄市岡山區嘉新東路1號之1
52003785,高宏資訊股份有限公司(KAOHOM),\N,15,暫不提供
1946866,欣技資訊股份有限公司 (欣技資訊),11,250,台北市大安區敦化南路二段333號12樓(國泰敦南商業大樓)
48473534,美吾華股份有限公司,10,220,台北市松山區復興北路167號5樓之2
49817291,泰博科技股份有限公司,29,1100,新北市五股區五工二路127號6樓(新北產業園區)
3228421,鴻元電子股份有限公司(PCB獨立測試及品保解決方案全球供應商),56,80,桃園市龜山區民生北路一段40之2號3樓之1
69614149,回香餐飲(回香牛肉麵),290,\N,屏東縣屏東市中山路46之2號(五南文化廣場內)
71694558,自然綠洲國際有限公司(翰仁企業有限公司),271,\N,高雄市路竹區永華路18之8號
595012,聯新國際醫院（原名稱：壢新醫院）,50,1900,桃園市平鎮區廣泰路77號
2850037,中租迪和股份有限公司,16,1000,台北市內湖區瑞光路362號2樓(內湖科技園區)
73189571,台灣雲海科技有限公司,7,\N,台北市中正區寧波西街1號3樓
9773986,宏全國際股份有限公司 (宏全國際),113,1200,台中市西屯區工業區二路6號(台中工業區)
8795062,花旗(台灣) 商業銀行股份有限公司(花旗銀行),13,4200,台北市信義區松智路1號12樓
73183487,宇昌管理顧問有限公司,\N,\N,暫不提供
69383643,大仲國際人事管理顧問股份有限公司(總公司),4,\N,基隆市安樂區基金一路208巷119號
10000692,財團法人屏東縣私立椰子園老人養護之家,310,200,屏東縣長治鄉繁昌村振興路16之9號
50370222,新資生藥業有限公司,49,\N,桃園市中壢區成章一街162號2樓
8961329,福容大飯店股份有限公司,16,1700,台北市內湖區新湖三路286號3樓
2786569,上曜建設開發股份有限公司,219,50,台南市安平區永華路二段248號20樓
2902202,海光企業股份有限公司,262,500,高雄市小港區沿海二路12號(臨海工業區)
10581,嘉里大榮物流股份有限公司.,7,4500,台北市中正區新生南路一段50號14樓
1341188,喜盈服裝有限公司(巧玲瓏服飾)(巧玲瓏服飾),136,\N,彰化縣彰化市永華街20號1樓
34431220,鴻運聯邦企業有限公司,262,50,高雄市小港區中安路536號
69589184,力信股份有限公司,\N,\N,暫不提供
9565124,"1111測試專用公司(請勿應徵)(Ａ品牌測試第1號,Ｂ品牌測試第2號,Ｃ品牌測試第3號,Ｄ品牌測試第4號,Ｅ品牌測試第5號,Ｆ品牌測試)",\N,\N,暫不提供
48650097,鍵財機械企業股份有限公司,270,126,高雄市岡山區本工東二路30號(本洲工業區)(本洲工業區)
49828761,晃盛電氣工程股份有限公司,43,\N,新北市新店區華城路5之4號
72087042,華發漁業股份有限公司,\N,\N,暫不提供
5305,璟德電子工業股份有限公司,68,270,新竹縣湖口鄉新竹工業區自強路16號(新竹工業區)
69590891,瑪露連嫩仙草(萬福王國際開發有限公司),62,26,新竹市北區東大路二段219號1樓
3226734,泰宗生物科技股份有限公司,38,74,新北市汐止區新台五路一段97號24樓之8
71710436,菳寶能源股份有限公司,196,32,嘉義市西區世賢路一段580巷199之1號
10342398,中南海企業集團,253,900,高雄市左營區榮總路522巷17號4樓
70701180,便宜坊烤鴨股份有限公司,254,10,高雄市鼓山區蓬萊路23號
71728663,叡觀國際空間規劃有限公司,112,15,台中市北屯區崇德路二段255號4樓
69477757,真完美spa美學中心,64,\N,新竹縣竹北市中正東路138號1樓
2170018,上銀科技股份有限公司(HIWIN),114,4800,台中市南屯區精科路7號(精密機械園區)(台中市精密機械科技創新園區)
71680304,巧樂蒂有限公司,265,5,高雄市鳥松區球場路8號
8505034,立點效應媒體股份有限公司,9,30,台北市中山區長安東路二段230號8樓
36005056,天一藥廠股份有限公司(天一中藥生活化園區),231,150,台南市官田區工業路31號(官田工業區)
8325448,易昇鋼鐵股份有限公司,221,330,台南市永康區正南一街200號
8810054,"香港商立德國際商品試驗有限公司台灣分公司(Bureau Veritas Consumer Products Services, (H.K.) Ltd., Taiwan Branch)",15,240,台北市北投區中央南路二段37號
1881949,惠來醫療社團法人宏仁醫院,137,230,彰化縣員林市惠來街89號
49787648,新培育教育機構(高雄市私立新培育幼兒園),264,40,高雄市大寮區力行路150巷10號
941686,媚登峰健康事業股份有限公司,11,600,台北市大安區安和路一段29號12樓
48650368,中聯發國際企業有限公司,113,25,台中市西屯區環中路一段2085號
403435,天下保全股份有限公司,7,800,台北市中正區中山北路一段2號6樓
54571864,震源有限公司,21,\N,新北市中和區中正路738號16樓之8
9911779,功學社教育用品股份有限公司,28,800,新北市蘆洲區中山二路162號
67002837,(黑殿飯店創始店)黑殿飯店(黑殿飯店),33,\N,新北市淡水區中正路一段62巷10號
9900090,合富集團(英屬蓋曼群島商合富醫療器材股份有限公司台灣分公司),11,250,台北市大安區敦化南路二段76號23樓之2
9635172,媽咪樂居家服務集團(媽咪樂居家服務集團),253,300,高雄市左營區富民路453號
9105,聯安企業-聯安保全股份有限公司,19,3000,新北市板橋區三民路二段37號6樓
72014439,傲世娛樂文創有限公司,13,\N,台北市信義區松德路159號13樓
68820490,龍池開發企業有限公司,115,\N,台中市太平區建國里鵬儀路296巷6弄61號
10345706,劍湖山世界股份有限公司,178,360,雲林縣古坑鄉永光村大湖口67號
50756536,50嵐中區總部(雅嵐股份有限公司)(50嵐),114,\N,台中市南屯區楓樹東街500巷18號
50766918,文鯕水產股份有限公司,296,70,屏東縣新園鄉鹽埔村新生路90號
69453770,YouBike微笑單車 / 捷安特 / 巨大機械,\N,\N,暫不提供
69592080,揚昇保全股份有限公司(揚昇精緻物業管理團隊),19,300,新北市板橋區三民路二段190號12樓
61353226,香堤時尚旅館(香堤實業有限公司),272,\N,高雄市橋頭區鐵道北路33號
9565078,全球華人股份有限公司高雄分公司(1111人力銀行高雄分公司),257,80,高雄市前金區中山二路505號6樓
69437476,1111多元發展部,10,\N,台北市松山區南京東路五段171號2樓
51665452,崇恩集團,252,200,高雄市楠梓區立仁街131號
50758318,星聚點文創股份有限公司,12,850,台北市萬華區成都路81號6樓
70026591,大同環保有限公司,20,10,新北市新莊區西盛街372巷13號
51350288,鋒盛工業股份有限公司,139,\N,彰化縣鹿港鎮廖厝里廖厝巷101之1號
71702384,昭萬工業股份有限公司,58,\N,桃園市觀音區大同一路30號
72455829,肚肚股份有限公司,260,\N,高雄市前鎮區成功二路25號11樓2A
1345703,永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),9,8900,台北市中山區八德路二段306號10樓(八德路、復興北路口)
73075872,源效科技股份有限公司(aap.tron),26,15,新北市鶯歌區建國路405巷18號3樓
72530570,台灣舒立潔環衛科技水管清洗股份有限公司,0,83,基隆市仁愛區龍安街198巷8號1樓
